"id","filename","link","response code","response text","title","content-type","screen shot","archived","internet archive response code","internet archive response text","wayback earliest date","internet archive earliest","wayback latest date","internet archive latest","internet archive save link","protocol error","protocol error","analysis version number","analysis version text","stats creation time"
"d749e71b240e5bcd2fdde12c9efe4b4a","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.pokergamingsupplies.com","200","OK","apprendre à jouer au blackjack en ligne","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","23 September 2005","http://web.archive.org/web/20050923155506/http://pokergamingsupplies.com:80/","02 July 2017","http://web.archive.org/web/20170702184304/http://www.pokergamingsupplies.com/","http://web.archive.org/save/http://www.pokergamingsupplies.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.761594007s"
"23d8e898eb1560bad7e0855dce4fd14f","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.indigobranches.com/?source=MDHP&keyword=MDHP","200","OK","indigobranches.com","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","02 September 2006","http://web.archive.org/web/20060902103553/http://www.indigobranches.com:80/?source=MDHP&keyword=MDHP","03 July 2017","http://web.archive.org/web/20170703021956/http://www.indigobranches.com/?source=MDHP&keyword=MDHP","http://web.archive.org/save/http://www.indigobranches.com/?source=MDHP&keyword=MDHP","","","0.0.6","exponentialDK-httpreserve/0.0.6","109.148172ms"
"d05f4a1a8ef634041c39bd591b756bc6","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.hotelexpert.cc","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","18 July 2004","http://web.archive.org/web/20040718014932/http://www.hotelexpert.cc:80/","30 May 2006","http://web.archive.org/web/20060530021515/http://www.hotelexpert.cc:80/","http://web.archive.org/save/http://www.hotelexpert.cc","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.755492073s"
"4c6a53beee55dbb88bb6cd8cdce4accc","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.coralsealife.com","0","client request failed: client.Do failed: Get http://www.coralsealife.com: net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)","","","snapshots are not currently enabled","true","302","Found","04 April 2001","http://web.archive.org/web/20010404041710/http://coralsealife.com:80/","14 September 2013","http://web.archive.org/web/20130914182154/http://www.coralsealife.com/","http://web.archive.org/save/http://www.coralsealife.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","880.939559ms"
"591a99d5f3a469b9f9daee0b4e67f65d","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.popularmedia.com/index2.html","404","Not Found","page not found | selligent","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","13 October 2005","http://web.archive.org/web/20051013062754/http://www.popularmedia.com:80/index2.html","02 July 2017","http://web.archive.org/web/20170702220249/http://www.popularmedia.com/index2.html","http://web.archive.org/save/http://www.popularmedia.com/index2.html","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.013549506s"
"ff7056d947063eb32002a732006cc158","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.myunitedstates.us","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","03 November 2005","http://web.archive.org/web/20051103113413/http://www.myunitedstates.us:80/","02 July 2017","http://web.archive.org/web/20170702230236/http://www.myunitedstates.us/","http://web.archive.org/save/http://www.myunitedstates.us","","","0.0.6","exponentialDK-httpreserve/0.0.6","35.12728ms"
"e725508e2fef1961285b3d39e2cbd2be","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.flirtlinks.com","200","OK","","","snapshots are not currently enabled","true","302","Found","03 November 2005","http://web.archive.org/web/20051103040547/http://www.flirtlinks.com:80/","03 July 2017","http://web.archive.org/web/20170703233546/http://www.flirtlinks.com/","http://web.archive.org/save/http://www.flirtlinks.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.959940785s"
"1c912a77930d7410bbef2445caaeb35b","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.highreturnbusiness.com/mini-e","200","OK","highreturnbusiness.com","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","24 November 2005","http://web.archive.org/web/20051124234849/http://www.highreturnbusiness.com:80/mini-e/","03 July 2017","http://web.archive.org/web/20170703191729/http://www.highreturnbusiness.com/mini-e","http://web.archive.org/save/http://www.highreturnbusiness.com/mini-e","","","0.0.6","exponentialDK-httpreserve/0.0.6","523.205797ms"
"9b97210a4877b866447c3c12905e8b21","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.phppagegenerator.com","0","client request failed: client.Do failed: Get https://www.phppagegenerator.com/: x509: certificate has expired or is not yet valid","","","snapshots are not currently enabled","true","302","Found","28 July 2004","http://web.archive.org/web/20040728043410/http://phppagegenerator.com:80/","03 July 2017","http://web.archive.org/web/20170703092145/http://www.phppagegenerator.com/","http://web.archive.org/save/http://www.phppagegenerator.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","892.317488ms"
"75ef797e0a0c67985e196b43c4f58056","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.milpixel.com","200","OK","milpixel","text/html","snapshots are not currently enabled","true","302","Found","13 October 2005","http://web.archive.org/web/20051013062436/http://www.milpixel.com:80/","02 July 2017","http://web.archive.org/web/20170702210648/http://www.milpixel.com/","http://web.archive.org/save/http://www.milpixel.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.407146913s"
"3f9e836be299604bae6cbebab783479a","The Million Dollar Homepage - Own a piece of internet history!.html","http://markshields.com","200","OK","mark shields official website","text/html","snapshots are not currently enabled","true","302","Found","01 February 2001","http://web.archive.org/web/20010201012200/http://www.markshields.com:80/","21 October 2016","http://web.archive.org/web/20161021064717/http://markshields.com/","http://web.archive.org/save/http://markshields.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","278.392274ms"
"0454923f09edbcba677340340d656065","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.vurg.com","200","OK","vurg.com","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","02 December 2001","http://web.archive.org/web/20011202130937/http://vurg.com:80/","22 April 2017","http://web.archive.org/web/20170422134609/http://vurg.com/","http://web.archive.org/save/http://www.vurg.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.074145471s"
"02d67c3dc5b3c27d2c079983daf8ee33","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.ujem.com","200","OK","","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","03 November 2005","http://web.archive.org/web/20051103061249/http://www.ujem.com:80/","02 July 2017","http://web.archive.org/web/20170702201158/http://www.ujem.com/","http://web.archive.org/save/http://www.ujem.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.419724286s"
"47ab3d7660a2b16bf4accbd5054401b8","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.dpbolvw.net/click-1798245-10378650","206","Partial Content","oops!  the offer you're looking for has expired.","text/html","snapshots are not currently enabled","true","302","Found","21 October 2013","http://web.archive.org/web/20131021074650/http://www.dpbolvw.net/click-1798245-10378650","02 July 2017","http://web.archive.org/web/20170702184129/http://www.dpbolvw.net/click-1798245-10378650","http://web.archive.org/save/http://www.dpbolvw.net/click-1798245-10378650","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.867953362s"
"d8e6d57807334870d8dfb33258843be4","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.rewk.com","206","Partial Content","","text/html","snapshots are not currently enabled","true","302","Found","01 November 2005","http://web.archive.org/web/20051101101115/http://www.rewk.com:80/","17 November 2016","http://web.archive.org/web/20161117002414/http://www.rewk.com:80/","http://web.archive.org/save/http://www.rewk.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","341.446697ms"
"f78e39bd1f5c60e3035f5c4e50af4e6b","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.e-thinx.com","206","Partial Content","","text/html","snapshots are not currently enabled","true","302","Found","27 November 2001","http://web.archive.org/web/20011127021758/http://e-thinx.com:80/","02 July 2017","http://web.archive.org/web/20170702215124/http://www.e-thinx.com/","http://web.archive.org/save/http://www.e-thinx.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.322818944s"
"0705637b7eaa8a7dd830b6bf323c3e05","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.guvl.com","200","OK","guvl.com&nbsp;-&nbsp;this website is for sale!&nbsp;-&nbsp;guvl resources and information.","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","26 October 2005","http://web.archive.org/web/20051026014112/http://www.guvl.com:80/","02 July 2017","http://web.archive.org/web/20170702220426/http://www.guvl.com/","http://web.archive.org/save/http://www.guvl.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.739648095s"
"053dd589a8f4dda3f15d1c06232d3909","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.checkmyfile.com","200","OK","	multi-agency credit report with free credit scores - checkmyfile uk","text/html; charset=utf-8","snapshots are not currently enabled","true","302","Found","01 April 2001","http://web.archive.org/web/20010401114937/http://www.checkmyfile.com:80/","09 July 2017","http://web.archive.org/web/20170709054603/https://checkmyfile.com/","http://web.archive.org/save/http://www.checkmyfile.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","2.066317612s"
"02b94b1a2819f9c3075442f917a09ccb","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.bookings-world.com","200","OK","bookings-world.com","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","07 December 2003","http://web.archive.org/web/20031207004415/http://www.bookings-world.com:80/","26 November 2016","http://web.archive.org/web/20161126193506/http://www.bookings-world.com:80/","http://web.archive.org/save/http://www.bookings-world.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","3.254519614s"
"0370a1de617253b0d293c853842a6e2b","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.total-pets.com","200","OK","total pets","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","06 March 2001","http://web.archive.org/web/20010306164521/http://total-pets.com:80/","03 July 2017","http://web.archive.org/web/20170703060527/http://www.total-pets.com/","http://web.archive.org/save/http://www.total-pets.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","357.867976ms"
"ee5dee4657c4fab32382c27a942a8916","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.siteconfidence.co.uk","200","OK","login","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","20 April 2001","http://web.archive.org/web/20010420083529/http://www.siteconfidence.co.uk:80/","02 July 2017","http://web.archive.org/web/20170702180121/http://www.siteconfidence.co.uk/","http://web.archive.org/save/http://www.siteconfidence.co.uk","","","0.0.6","exponentialDK-httpreserve/0.0.6","588.044367ms"
"5b366fa49a5e259aba5c79d97d6d1594","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.hoteles-espana.com","0","error: client request failed: no such host","","","snapshots are not currently enabled","true","302","Found","17 May 2001","http://web.archive.org/web/20010517062040/http://www.hoteles-espana.com:80/","22 October 2016","http://web.archive.org/web/20161022231804/http://www.hoteles-espana.com/","http://web.archive.org/save/http://www.hoteles-espana.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.00829345s"
"cbd1771db8e65eb2ea843ab19c25fdb8","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.bookings-belgium.com","200","OK","bookings belgium | on-line hotel reservation","text/html; charset=UTF-8","snapshots are not currently enabled","true","302","Found","14 April 2004","http://web.archive.org/web/20040414144640/http://bookings-belgium.com:80/","04 July 2017","http://web.archive.org/web/20170704045918/http://bookings-belgium.com/","http://web.archive.org/save/http://www.bookings-belgium.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.225033374s"
"bcb2832d39e0a945119f36c315896a78","The Million Dollar Homepage - Own a piece of internet history!.html","http://www.bookings-deutschland.com","200","OK","bookings-deutschland.com","text/html","snapshots are not currently enabled","true","302","Found","08 February 2004","http://web.archive.org/web/20040208151200/http://www.bookings-deutschland.com:80/","25 July 2017","http://web.archive.org/web/20170725195633/http://www.bookings-deutschland.com/","http://web.archive.org/save/http://www.bookings-deutschland.com","","","0.0.6","exponentialDK-httpreserve/0.0.6","1.143003883s"
